Geodezja i kartografia;"Politechnika Koszalińska; Wydział Inżynierii Lądowej, Środowiska i Geodezji"
Geodezja i kartografia;"Społeczna Akademia Nauk z siedzibą w Łodzi; Wydział Studiów Międzynarodowych i Informatyki"
Geodezja i kartografia;"Politechnika Gdańska; Wydział Inżynierii Lądowej i Środowiska"
Geodezja i kartografia;"Akademia Morska w Szczecinie; Wydział Nawigacyjny"
Geodezja i kartografia;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Studiów Technicznych i Społecznych w Ełku"
Geodezja i kartografia;"Akademia Finansów i Biznesu Vistula; Wydział Inżynierski"
Geodezja i kartografia;"Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydział Nauk Geograficznych i Geologicznych"
Geodezja i kartografia;Wyższa Szkoła Przedsiębiorczości z siedzibą w Nowym Sączu
Gospodarka przestrzenna;"Uniwersytet Ekonomiczny w Krakowie; Wydział Finansów"
Gospodarka przestrzenna;"Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydział Nauk Geograficznych i Geologicznych"
Gospodarka przestrzenna;"Państwowa Wyższa Szkoła Techniczno-Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu; Instytut Inżynierii Technicznej"
Gospodarka przestrzenna;"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Geodezji, Inżynierii Przestrzennej i Budownictwa"
Gospodarka przestrzenna;"Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie; Wydział Inżynierii Środowiska i Geodezji"
Gospodarka przestrzenna;"Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach; Wydział Przyrodniczy"
Gospodarka przestrzenna;"Wyższa Szkoła Przedsiębiorczości i Administracji w Lublinie; Wydział Nauk Technicznych"
Gospodarka przestrzenna;"Politechnika Białostocka; Wydział Budownictwa i Inżynierii Środowiska"
Gospodarka przestrzenna;"Uniwersytet Przyrodniczy we Wrocławiu; Wydział Inżynierii Kształtowania Środowiska i Geodezji"
Gospodarka przestrzenna;"Politechnika Warszawska; Wydział Geodezji i Kartografii"
Gospodarka przestrzenna;"Szkoła Wyższa im. Bogdana Jańskiego w Warszawie; Wydział Zamiejscowy w Opolu"
Gospodarka przestrzenna;"Górnośląska Wyższa Szkoła Handlowa im. Wojciecha Korfantego w Katowicach; Wydział Zarządzania"
Gospodarka przestrzenna;"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie; Wydział Leśny"
Gospodarka przestrzenna;"Uniwersytet Przyrodniczy w Lublinie; Wydział Agrobioinżynierii"
Gospodarka przestrzenna;"Uniwersytet Przyrodniczy w Poznaniu; Wydział Melioracji i Inżynierii Środowiska"
Gospodarka przestrzenna;"Szkoła Wyższa im. Bogdana Jańskiego w Warszawie; Wydział Zamiejscowy w Zabrzu"
Gospodarka przestrzenna;"Szkoła Wyższa im. Bogdana Jańskiego w Warszawie; Wydział Zarządzania w Warszawie"
Gospodarka przestrzenna;"Szkoła Wyższa im. Bogdana Jańskiego w Warszawie; Wydział Zamiejscowy w Elblągu"
Gospodarka przestrzenna;"Szkoła Wyższa im. Bogdana Jańskiego w Warszawie; Wydział Zamiejscowy w Chełmie"
Gospodarka przestrzenna;"Staropolska Szkoła Wyższa w Kielcach; Wydział Ekonomiczny"
Gospodarka przestrzenna;"Podkarpacka Szkoła Wyższa im. bł. ks. Władysława Findysza w Jaśle; Wydział Ekonomii, Gospodarki Przestrzennej i Transportu"
Gospodarka przestrzenna;"Wyższa Szkoła Infrastruktury i Zarządzania w Warszawie; Wydział Gospodarki Przestrzennej i Infrastruktury"
Gospodarka przestrzenna;Wyższa Szkoła Przedsiębiorczości i Nauk Społecznych w Otwocku
Gospodarka przestrzenna;"Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie; Wydział Zarządzania i Komunikacji Społecznej"
Gospodarka przestrzenna;Podhalańska Państwowa Wyższa Szkoła Zawodowa w Nowym Targu
Gospodarka przestrzenna;"Uniwersytet Ekonomiczny we Wrocławiu; Wydział Nauk Ekonomicznych"
Gospodarka przestrzenna;"Wyższa Szkoła Techniczna w Katowicach; Wydział Architektury, Budownictwa i Sztuk Stosowanych"
Gospodarka przestrzenna;"Wyższa Szkoła Finansów i Zarządzania w Białymstoku; Wydział Nauk Ekonomicznych"
Gospodarka w ekosystemach rolnych i leśnych;Państwowa Wyższa Szkoła Zawodowa im. Jana Grodka w Sanoku
Górnictwo i geologia;"Uczelnia Zawodowa Zagłębia Miedziowego w Lubinie; Wydział Nauk Technicznych"
